NU_ANO_CENSO;SG_UF;NO_MUNICIPIO;TP_DEPENDENCIA;QT_MAT_BAS;QT_DOC_BAS;IN_AGUA_FILTRADA;IN_BIBLIOTECA;IN_INTERNET;COLUNA_OBSOLETA
2023;PE;Salvador;2;;109;1;1;1;
2023;RS;Rio de Janeiro;3;841;;1;1;1;
2023;BA;Salvador;2;1162;51;1;0;0;
2023;RS;Recife;1;1179;108;1;1;1;
2023;SP;Belo Horizonte;2;796;24;1;1;1;
2023;RS;Recife;2;440;89;1;0;0;
2023;MG;Recife;3;;14;1;0;1;
2023;MG;Campinas;3;;;0;1;1;
2023;MG;São Paulo;4;1106;;1;;0;
2023;RS;Belo Horizonte;4;1204;;1;0;1;
2023;MG;Recife;2;1360;42;1;1;0;
2023;SP;Recife;2;1108;80;0;1;1;
2023;CE;Salvador;2;936;30;1;1;1;
2023;RS;Campinas;3;;;0;1;1;
2023;CE;Belo Horizonte;2;904;73;0;0;1;
2023;RJ;Porto Alegre;2;68;;1;1;1;
2023;PE;Recife;1;87;22;1;0;1;
2023;PE;Belo Horizonte;2;1083;;1;1;1;
2023;RJ;Recife;2;1103;83;1;1;1;
2023;MG;Belo Horizonte;3;549;41;1;0;1;
2023;RJ;Salvador;2;374;92;1;1;1;
2023;CE;Belo Horizonte;3;;23;0;1;1;
2023;CE;Salvador;2;;97;1;1;1;
2023;CE;Recife;3;864;;1;1;1;
2023;CE;Recife;2;301;118;0;1;1;
2023;BA;Belo Horizonte;1;616;;0;0;1;
2023;RS;Rio de Janeiro;4;1024;72;1;1;0;
2023;RJ;Recife;3;1382;95;1;0;1;
2023;RJ;Porto Alegre;3;376;42;1;0;1;
2023;PE;Rio de Janeiro;4;402;57;0;0;1;
2023;CE;Porto Alegre;2;827;;1;0;0;
2023;MG;Salvador;2;1277;107;1;;1;
2023;PE;Belo Horizonte;2;291;31;1;1;1;
2023;BA;Salvador;1;1204;28;1;0;1;
2023;BA;São Paulo;2;1285;;0;1;1;
2023;BA;Belo Horizonte;3;;19;1;1;1;
2023;CE;Porto Alegre;3;1330;;1;0;1;
2023;CE;Belo Horizonte;4;1288;93;1;1;1;
2023;PE;Rio de Janeiro;3;916;109;1;0;1;
2023;MG;Belo Horizonte;2;1224;56;1;;1;
2023;CE;São Paulo;3;73;66;1;;1;
2023;SP;Recife;1;508;98;0;0;1;
2023;MG;São Paulo;2;436;61;0;0;0;
2023;PE;São Paulo;4;571;;1;1;0;
2023;BA;Salvador;2;;;1;;1;
2023;BA;Rio de Janeiro;2;;67;1;0;1;
2023;MG;São Paulo;2;1247;46;1;1;1;
2023;RS;Belo Horizonte;4;922;53;1;1;1;
2023;RJ;São Paulo;2;1258;102;1;0;1;
2023;RJ;Recife;3;937;19;1;0;0;
2023;PE;Belo Horizonte;2;1371;6;1;0;1;
2023;RJ;Porto Alegre;2;1264;89;1;1;0;
2023;PE;Belo Horizonte;4;1267;;0;;1;
2023;RS;Campinas;2;983;81;1;1;0;
2023;CE;Salvador;2;;27;1;1;1;
2023;BA;Porto Alegre;4;1117;;0;0;1;
2023;CE;Belo Horizonte;2;889;63;1;1;1;
2023;BA;Campinas;4;655;62;1;1;1;
2023;MG;Salvador;3;1178;55;0;1;0;
2023;CE;Campinas;1;;8;1;0;1;
2023;MG;Recife;2;600;65;1;1;1;
2023;SP;Porto Alegre;2;1408;10;1;1;1;
2023;PE;Rio de Janeiro;2;215;69;1;1;1;
2023;SP;Rio de Janeiro;2;854;11;1;;0;
2023;PE;Salvador;4;303;;1;0;1;
2023;MG;São Paulo;3;506;76;1;1;1;
2023;MG;Salvador;4;780;97;1;0;1;
2023;MG;São Paulo;3;;84;1;0;1;
2023;RJ;Porto Alegre;2;503;;1;0;0;
2023;SP;São Paulo;4;;103;1;1;0;
2023;RS;Rio de Janeiro;4;;;1;1;1;
2023;MG;Belo Horizonte;3;883;20;1;0;1;
2023;BA;Salvador;3;647;21;0;0;1;
2023;RS;Campinas;4;354;116;0;1;0;
2023;RS;Recife;2;;;1;1;1;
2023;PE;Porto Alegre;1;;40;1;1;0;
2023;SP;Campinas;1;1328;54;1;1;1;
2023;RS;Rio de Janeiro;3;430;98;1;1;0;
2023;SP;Belo Horizonte;2;1293;116;1;0;1;
2023;MG;Rio de Janeiro;4;1044;41;1;1;0;
2023;CE;Salvador;2;851;65;1;0;1;
2023;MG;Salvador;4;;78;1;;1;
2023;SP;Rio de Janeiro;3;310;32;0;0;1;
2023;SP;Rio de Janeiro;3;517;108;1;0;1;
2023;SP;Campinas;2;;107;1;1;0;
2023;SP;Belo Horizonte;2;;63;1;;0;
2023;CE;Campinas;3;255;72;0;1;1;
2023;PE;Campinas;3;281;67;1;1;0;
2023;RS;Belo Horizonte;2;60;34;1;1;1;
2023;MG;Campinas;2;240;;1;1;1;
2023;PE;Salvador;2;;5;0;0;0;
2023;CE;Belo Horizonte;4;171;102;1;0;1;
2023;MG;São Paulo;2;;108;1;1;1;
2023;RJ;São Paulo;3;1028;;1;;0;
2023;SP;Campinas;4;;76;1;1;0;
2023;PE;Porto Alegre;3;1389;33;0;0;1;
2023;PE;São Paulo;2;1223;;1;1;1;
2023;CE;Porto Alegre;2;655;81;1;1;1;
2023;PE;Porto Alegre;2;1420;119;1;0;1;
2023;BA;Belo Horizonte;2;;29;1;0;0;
2023;PE;Rio de Janeiro;4;1303;105;1;1;1;
2023;BA;São Paulo;2;1139;;1;1;0;
2023;MG;Campinas;2;187;66;0;1;1;
2023;RS;Belo Horizonte;3;1161;87;1;1;1;
2023;CE;Porto Alegre;3;243;82;0;1;0;
2023;RJ;Belo Horizonte;2;814;119;1;0;1;
2023;MG;Belo Horizonte;3;1226;24;0;1;0;
2023;PE;Rio de Janeiro;2;85;72;1;1;1;
2023;SP;São Paulo;3;219;;1;1;1;
2023;PE;Rio de Janeiro;2;1074;102;0;1;1;
2023;SP;Belo Horizonte;4;984;112;0;1;1;
2023;SP;Salvador;1;226;120;1;1;0;
2023;SP;Campinas;4;;55;1;0;1;
2023;BA;Belo Horizonte;4;183;99;0;0;0;
2023;RS;Salvador;4;927;50;1;0;0;
2023;SP;Belo Horizonte;4;600;28;0;1;0;
2023;MG;Porto Alegre;2;;33;1;1;1;
2023;PE;Salvador;2;1027;118;1;;1;
2023;MG;Recife;2;673;106;1;1;1;
2023;MG;Porto Alegre;2;636;7754;1;0;0;
2023;BA;São Paulo;1;;81;1;0;1;
2023;SP;São Paulo;4;1413;112;1;0;1;
2023;SP;Salvador;3;104;96;1;1;1;
2023;RJ;Rio de Janeiro;3;588;91;1;1;0;
2023;RJ;Rio de Janeiro;2;205;71;1;1;1;
2023;RJ;São Paulo;2;514;111;1;1;1;
2023;MG;Recife;2;287;38;1;1;1;
2023;BA;Recife;1;682;40;1;0;0;
2023;SP;São Paulo;4;484;97;0;1;1;
2023;PE;Recife;2;729;75;1;1;1;
2023;MG;Belo Horizonte;3;1448;;1;1;0;
2023;CE;Belo Horizonte;3;321;20;0;;1;
2023;PE;Recife;3;1209;;1;1;0;
2023;SP;Campinas;3;176;65;1;0;1;
2023;SP;Rio de Janeiro;3;439;114;1;0;1;
2023;SP;Porto Alegre;1;;81;1;0;1;
2023;CE;Belo Horizonte;2;183;18;0;0;0;
2023;SP;Salvador;3;1318;6006;0;1;1;
2023;CE;Porto Alegre;2;235;92;1;0;1;
2023;PE;Recife;1;436;92;0;0;1;
2023;SP;Recife;3;1038;79;1;0;1;
2023;BA;Campinas;4;;72;1;1;0;
2023;RJ;Rio de Janeiro;2;711;88;1;1;1;
2023;RJ;São Paulo;1;1461;95;1;1;1;
2023;CE;Rio de Janeiro;2;182;43;1;1;0;
2023;BA;Rio de Janeiro;4;1364;86;1;0;1;
2023;PE;Belo Horizonte;3;378;97;1;0;1;
2023;PE;Belo Horizonte;3;;73;1;1;1;
2023;SP;Recife;2;490;120;1;1;0;
2023;PE;Porto Alegre;2;814;99;1;0;1;
2023;CE;Salvador;2;148;9675;1;1;0;
2023;RS;Rio de Janeiro;3;1438;31;0;0;1;
2023;CE;Recife;2;;62;1;0;1;
2023;CE;Salvador;2;;92;1;1;0;
2023;RS;Belo Horizonte;1;;59;1;1;1;
2023;RS;Rio de Janeiro;1;;64;0;1;1;
2023;BA;Belo Horizonte;4;187;9;1;0;1;
2023;BA;Belo Horizonte;3;1311;51;1;0;1;
2023;RS;Campinas;4;;80;0;0;1;
2023;MG;Salvador;1;1053;20;1;0;1;
2023;CE;Salvador;3;1495;105;0;0;1;
2023;PE;São Paulo;1;1058;7;1;0;1;
2023;SP;Recife;4;;20;1;1;1;
2023;BA;Salvador;3;842;;1;1;0;
2023;PE;Rio de Janeiro;4;;34;1;;1;
2023;BA;Rio de Janeiro;4;1418;9;0;1;1;
2023;RJ;Belo Horizonte;4;1061;107;1;0;0;
2023;SP;Campinas;1;;8;1;1;1;
2023;CE;Campinas;2;321;88;0;1;0;
2023;RJ;Recife;2;363;58;1;1;1;
2023;RJ;Rio de Janeiro;3;859;35;1;0;1;
2023;CE;Campinas;4;867;54;0;1;0;
2023;RS;Porto Alegre;4;378;100;0;1;1;
2023;RS;Porto Alegre;3;;;1;0;0;
2023;BA;Salvador;2;;53;0;1;1;
2023;SP;São Paulo;2;;34;1;0;1;
2023;RS;Porto Alegre;2;1418;30;1;1;1;
2023;MG;Campinas;2;;31;0;1;1;
2023;BA;São Paulo;3;1030;49;0;1;0;
2023;BA;Recife;2;871;75;0;1;1;
2023;SP;Rio de Janeiro;1;;34;1;1;0;
2023;PE;Porto Alegre;3;;39;0;;1;
2023;RS;Campinas;2;587;11;1;;0;
2023;SP;Rio de Janeiro;2;406;99;0;1;0;
2023;SP;Campinas;2;1207;54;1;1;1;
2023;RS;Belo Horizonte;2;1171;79;0;1;1;
2023;PE;Salvador;3;;74;1;1;1;
2023;CE;Campinas;4;;115;0;1;1;
2023;SP;São Paulo;2;560;24;0;1;0;
2023;PE;Campinas;2;432;97;1;0;0;
2023;RJ;São Paulo;1;;26;1;1;1;
2023;RJ;Recife;1;917;41;1;1;1;
2023;RS;Belo Horizonte;3;956;;0;1;0;
2023;CE;Recife;1;642;90;1;1;1;
2023;MG;Salvador;2;388;73;1;1;1;
2023;BA;Rio de Janeiro;1;;36;1;1;0;
2023;PE;Campinas;2;;40;0;1;0;
2023;SP;Porto Alegre;2;;;1;1;1;
2023;BA;Rio de Janeiro;2;;63;0;0;1;
2023;PE;Belo Horizonte;3;1464;45;1;1;1;
2023;RJ;Salvador;2;;103;1;1;1;
2023;PE;Belo Horizonte;2;936;14;1;1;1;
2023;RS;Porto Alegre;4;;63;1;;1;
2023;BA;Belo Horizonte;2;115;9619;1;0;0;
2023;BA;Salvador;2;1009;;0;0;1;
2023;BA;Recife;4;;50;0;1;1;
2023;PE;Salvador;2;1419;68;1;1;1;
2023;MG;Recife;3;;65;1;0;1;
2023;CE;Salvador;1;977;90;1;;1;
2023;RS;Rio de Janeiro;2;912;28;0;0;0;
2023;MG;Rio de Janeiro;3;774;97;1;0;1;
2023;SP;São Paulo;3;;61;0;1;1;
2023;BA;Campinas;2;880;104;1;0;1;
2023;RS;Recife;4;;74;1;1;0;
2023;MG;Belo Horizonte;2;389;;0;1;1;
2023;CE;Campinas;2;295;120;1;1;0;
2023;SP;Porto Alegre;2;329;23;1;1;1;
2023;BA;Campinas;4;1475;;0;1;0;
2023;BA;Rio de Janeiro;4;;25;1;1;0;
2023;BA;Salvador;2;364;29;1;0;1;
2023;RS;Recife;2;994;49;1;1;1;
2023;CE;Campinas;1;;65;1;0;1;
2023;RJ;Recife;3;85;72;1;0;1;
2023;RJ;Belo Horizonte;2;;31;1;1;1;
2023;MG;Campinas;3;1282;50;1;1;1;
2023;SP;Recife;3;641;54;1;1;0;
2023;RS;Rio de Janeiro;4;889;96;1;1;0;
2023;SP;São Paulo;2;;;1;0;1;
2023;PE;Campinas;2;1224;29;0;0;1;
2023;RS;Salvador;3;1492;112;1;1;1;
2023;SP;Porto Alegre;2;446;106;1;1;1;
2023;SP;Campinas;2;;11;1;1;1;
2023;PE;São Paulo;1;;100;0;0;1;
2023;CE;Rio de Janeiro;2;547;57;0;1;1;
2023;CE;Salvador;2;755;105;1;1;1;
2023;BA;Campinas;2;;10;1;0;1;
2023;RJ;Recife;2;1041;75;0;0;0;
2023;CE;Belo Horizonte;3;263;7;1;1;1;
2023;PE;Salvador;4;1474;93;1;0;1;
2023;RS;Campinas;2;134;59;1;0;0;
2023;BA;Campinas;3;1308;25;0;1;0;
2023;CE;Belo Horizonte;3;478;54;1;1;1;
2023;RJ;São Paulo;4;445;59;0;1;1;
2023;CE;Rio de Janeiro;4;921;63;1;1;0;
2023;BA;Recife;3;472;119;1;1;0;
2023;SP;São Paulo;4;;102;1;1;1;
2023;SP;Rio de Janeiro;4;1369;89;1;1;0;
2023;RS;Porto Alegre;3;608;113;1;1;1;
2023;RJ;São Paulo;1;422;;1;1;0;
2023;RJ;Belo Horizonte;3;141;54;1;1;1;
2023;CE;Belo Horizonte;2;358;20;1;1;1;
2023;PE;Campinas;2;1013;85;1;1;0;
2023;PE;São Paulo;1;505;102;0;1;1;
2023;PE;Campinas;4;665;32;1;1;0;
2023;RS;Campinas;2;;21;1;1;1;
2023;CE;Salvador;3;981;16;1;0;1;
2023;BA;Porto Alegre;3;350;59;1;1;1;
2023;MG;São Paulo;3;1002;74;1;0;0;
2023;PE;Campinas;1;172;;1;1;1;
2023;RJ;Porto Alegre;2;1188;86;0;1;0;
2023;PE;Campinas;1;611;109;1;1;0;
2023;RS;Campinas;2;;111;0;1;1;
2023;BA;Recife;2;339;11;1;1;0;
2023;CE;Belo Horizonte;2;161;91;0;0;1;
2023;RS;Belo Horizonte;2;;66;1;0;1;
2023;MG;Rio de Janeiro;1;931;6;1;1;1;
2023;PE;Rio de Janeiro;2;910;82;1;0;1;
2023;RS;Rio de Janeiro;2;;13;1;0;0;
2023;PE;Campinas;3;242;25;1;0;1;
2023;RJ;Porto Alegre;3;782;;1;1;1;
2023;BA;Recife;3;993;61;0;0;0;
2023;BA;Recife;3;;7;1;1;1;
2023;SP;Porto Alegre;2;384;109;1;0;1;
2023;BA;Rio de Janeiro;2;53;20;1;1;1;
2023;MG;Recife;2;499;34;1;0;1;
2023;BA;Salvador;3;1018;20;1;1;0;
2023;MG;Salvador;3;;102;1;1;1;
2023;CE;Salvador;2;1262;10;1;1;1;
2023;SP;Salvador;3;596;120;1;1;1;
2023;MG;São Paulo;4;117;;1;1;1;
2023;CE;Rio de Janeiro;3;;56;0;0;1;
2023;CE;Salvador;4;276;120;1;1;1;
2023;CE;Porto Alegre;2;;21;1;0;0;
2023;RJ;Rio de Janeiro;2;834;26;1;1;1;
2023;PE;São Paulo;2;282;85;0;0;1;
2023;MG;São Paulo;4;1235;33;1;0;1;
2023;CE;Salvador;2;;8798;1;1;0;
2023;RS;Recife;3;;61;1;1;1;
2023;RS;Recife;2;827;77;0;1;1;
2023;BA;Belo Horizonte;3;;56;1;0;1;
2023;SP;Salvador;2;376;15;1;1;1;
2023;CE;Recife;4;;39;1;1;1;
2023;RJ;Recife;2;;87;1;;1;
2023;RS;Salvador;3;1020;74;0;0;1;
2023;MG;Porto Alegre;4;1167;75;0;1;0;
2023;BA;Salvador;1;150;42;1;1;1;
2023;BA;Salvador;4;;57;1;1;1;
2023;BA;Rio de Janeiro;2;573;99;1;0;0;
2023;CE;Campinas;2;143;55;1;1;1;
2023;SP;Belo Horizonte;1;;;1;0;0;
2023;PE;Belo Horizonte;3;;90;1;1;1;
2023;SP;Belo Horizonte;3;293;99;1;0;1;
2023;CE;Rio de Janeiro;2;;50;1;1;0;
2023;RJ;Recife;2;;92;1;0;1;
2023;CE;Salvador;3;400;84;1;0;1;
2023;SP;Salvador;3;1479;43;1;1;1;
2023;RS;Recife;4;333;9;0;0;1;
2023;SP;Rio de Janeiro;2;250;54;1;1;1;
2023;PE;Salvador;4;;;1;0;0;
2023;RS;Rio de Janeiro;2;96;87;1;1;0;
2023;SP;Belo Horizonte;2;672;49;1;1;0;
2023;MG;São Paulo;4;1346;51;0;0;1;
2023;CE;Porto Alegre;3;198;102;1;1;1;
2023;RS;Recife;1;1163;91;1;1;1;
2023;PE;Recife;2;420;56;1;1;1;
2023;SP;Recife;4;1016;52;0;0;0;
2023;MG;São Paulo;3;817;111;0;1;1;
2023;RS;Salvador;4;1355;105;1;0;1;
2023;MG;Salvador;2;141;26;0;0;1;
2023;PE;Rio de Janeiro;4;;26;1;;1;
2023;SP;Rio de Janeiro;3;1164;;0;1;0;
2023;SP;Rio de Janeiro;4;;;0;0;1;
2023;CE;Recife;3;931;17;1;1;1;
2023;MG;Salvador;2;;26;1;1;0;
2023;MG;Salvador;3;1074;97;1;1;1;
2023;BA;Recife;3;445;109;1;1;0;
2023;MG;São Paulo;2;;106;0;1;1;
2023;RS;Rio de Janeiro;2;512;;1;1;0;
2023;BA;Recife;3;1222;;1;0;1;
2023;MG;Porto Alegre;4;680;104;0;1;1;
2023;RS;Belo Horizonte;3;1142;114;0;1;0;
2023;RS;Recife;4;348;28;1;1;1;
2023;SP;Campinas;4;1450;100;1;1;1;
2023;SP;Belo Horizonte;2;;60;1;1;1;
2023;RJ;Rio de Janeiro;3;126;59;1;0;1;
2023;PE;Porto Alegre;3;1462;60;0;0;1;
2023;PE;Rio de Janeiro;2;553;117;1;0;1;
2023;MG;Belo Horizonte;1;769;;1;0;1;
2023;MG;Campinas;3;279;66;1;1;1;
2023;RJ;Recife;2;1489;116;0;1;1;
2023;CE;Belo Horizonte;2;61;33;1;0;1;
2023;PE;Campinas;3;732;113;1;0;1;
2023;CE;Campinas;1;548;88;1;;1;
2023;BA;Rio de Janeiro;3;529;34;1;0;1;
2023;CE;Salvador;3;1179;69;1;1;1;
2023;RS;Campinas;2;1291;10;1;0;0;
2023;RS;São Paulo;2;1466;78;1;1;1;
2023;BA;Recife;3;939;;1;1;1;
2023;SP;Belo Horizonte;3;155;47;0;1;1;
2023;RS;Rio de Janeiro;2;682;101;1;0;1;
2023;RS;São Paulo;1;524;108;1;1;1;
2023;RS;Belo Horizonte;2;368;65;1;0;1;
2023;MG;Belo Horizonte;2;;33;1;1;0;
2023;BA;Belo Horizonte;1;;77;1;1;1;
2023;CE;Recife;2;776;82;1;0;1;
2023;MG;Campinas;3;;;1;0;1;
2023;RJ;Campinas;2;1069;97;1;1;1;
2023;PE;Salvador;2;1303;14;1;0;1;
2023;RS;Rio de Janeiro;3;80;56;1;1;1;
2023;RS;Belo Horizonte;2;609;108;1;1;0;
2023;BA;Campinas;3;615;;1;0;1;
2023;RJ;Recife;2;;;1;;0;
2023;RS;São Paulo;2;791;99;0;1;1;
2023;SP;Recife;2;552;19;1;1;1;
2023;CE;São Paulo;4;;95;1;1;1;
2023;SP;Salvador;3;1170;17;1;1;1;
2023;SP;Rio de Janeiro;4;771;91;1;1;1;
2023;MG;Campinas;2;595;56;1;1;0;
2023;RJ;Rio de Janeiro;4;584;114;1;1;1;
2023;BA;Recife;4;;115;1;0;1;
2023;MG;Rio de Janeiro;2;1204;26;1;0;1;
2023;BA;Porto Alegre;2;895;95;1;0;1;
2023;MG;São Paulo;4;635;77;0;1;1;
2023;PE;Salvador;4;913;114;0;;1;
2023;BA;São Paulo;2;739;40;1;1;1;
2023;PE;Belo Horizonte;4;;;1;0;0;
2023;MG;Porto Alegre;2;517;61;1;0;1;
2023;RJ;Porto Alegre;2;1095;117;1;0;1;
2023;SP;Salvador;3;337;32;1;0;1;
2023;RS;Salvador;1;992;102;1;0;1;
2023;RJ;Belo Horizonte;3;;62;1;1;1;
2023;CE;Rio de Janeiro;3;109;16;1;0;0;
2023;SP;São Paulo;2;286;52;1;0;1;
2023;RS;Campinas;2;1324;35;1;1;1;
2023;BA;Recife;3;;96;1;1;0;
2023;MG;Campinas;2;1074;55;1;0;1;
2023;RS;Porto Alegre;3;1072;12;1;1;1;
2023;SP;Salvador;4;472;99;1;1;1;
2023;PE;Belo Horizonte;1;1046;19;1;0;1;
2023;BA;Porto Alegre;2;;25;1;;0;
2023;PE;Campinas;2;;;0;;1;
2023;RJ;Campinas;3;;48;1;1;0;
2023;RS;Recife;4;;110;1;0;0;
2023;MG;Recife;4;;16;1;1;1;
2023;BA;Campinas;2;1382;84;1;0;1;
2023;RS;Belo Horizonte;2;;86;1;0;1;
2023;RS;Belo Horizonte;1;;83;1;1;1;
2023;PE;Recife;3;1376;79;1;0;1;
2023;BA;Rio de Janeiro;3;776;;1;1;1;
2023;RJ;São Paulo;2;;82;0;1;0;
2023;CE;Recife;2;1328;15;1;1;0;
2023;MG;Belo Horizonte;3;97;58;1;0;1;
2023;CE;Campinas;4;1280;;1;0;1;
2023;MG;Porto Alegre;2;847;78;1;0;1;
2023;CE;Campinas;2;473;75;0;1;1;
2023;RS;Campinas;2;991;119;1;0;1;
2023;RS;Rio de Janeiro;4;;50;0;1;1;
2023;CE;Porto Alegre;3;1163;37;0;1;1;
2023;RS;Salvador;2;1209;87;1;1;1;
2023;RS;Campinas;2;126;16;1;0;0;
2023;CE;Belo Horizonte;2;;23;1;1;1;
2023;PE;Porto Alegre;3;531;120;1;0;0;
2023;RS;Rio de Janeiro;2;403;15;1;0;0;
2023;SP;Rio de Janeiro;2;1367;13;1;1;1;
2023;PE;Recife;4;1466;32;1;1;0;
2023;PE;Campinas;1;1082;;1;0;0;
2023;CE;Salvador;2;1299;100;1;1;1;
2023;BA;Porto Alegre;2;1263;38;1;1;1;
2023;RJ;Recife;4;;100;1;1;1;
2023;MG;Campinas;3;307;17;1;0;1;
2023;PE;Belo Horizonte;3;;77;1;1;1;
2023;SP;Recife;1;919;73;0;0;1;
2023;BA;Salvador;2;;8;1;1;1;
2023;RJ;São Paulo;3;558;;1;1;1;
2023;CE;Belo Horizonte;2;1408;30;1;1;1;
2023;CE;Porto Alegre;2;;;1;1;1;
2023;RS;Belo Horizonte;1;1206;14;1;0;1;
2023;RJ;Porto Alegre;1;985;110;1;1;1;
2023;SP;São Paulo;2;1112;5;1;1;1;
2023;PE;Salvador;2;1474;;1;1;1;
2023;SP;Belo Horizonte;1;781;115;1;0;0;
2023;PE;Belo Horizonte;2;;100;1;1;1;
2023;BA;Recife;3;1463;67;1;0;1;
2023;PE;Rio de Janeiro;4;;22;0;1;1;
2023;RJ;Porto Alegre;4;1068;54;1;0;1;
2023;RS;Belo Horizonte;3;383;;1;1;0;
2023;PE;São Paulo;2;350;31;1;0;1;
2023;PE;São Paulo;4;;75;1;0;1;
2023;SP;Belo Horizonte;1;1074;101;1;1;0;
2023;SP;Salvador;4;464;98;1;1;0;
2023;BA;Recife;2;137;;1;1;1;
2023;BA;Belo Horizonte;1;;72;1;;1;
2023;RJ;Salvador;4;976;118;0;1;1;
2023;BA;Belo Horizonte;2;435;63;1;0;0;
2023;SP;Porto Alegre;4;401;55;1;1;0;
2023;BA;Porto Alegre;2;177;33;0;1;0;
2023;BA;Rio de Janeiro;3;;86;1;1;1;
2023;RS;Salvador;4;1419;25;1;1;1;
2023;RJ;Recife;1;1434;;1;0;1;
2023;BA;Campinas;4;896;;1;1;0;
2023;CE;Rio de Janeiro;2;835;10;1;1;0;
2023;BA;Porto Alegre;2;;6;0;1;0;
2023;MG;São Paulo;2;;;1;1;0;
2023;MG;Salvador;4;1242;;1;1;0;
2023;PE;Recife;2;186;47;1;1;1;
2023;PE;Salvador;4;;22;1;1;1;
2023;RS;Belo Horizonte;4;65;10;0;1;0;
2023;SP;Recife;2;1036;89;1;0;0;
2023;BA;Campinas;2;;114;1;0;0;
2023;MG;Recife;2;658;12;0;1;1;
2023;RS;Belo Horizonte;2;798;98;1;0;1;
2023;SP;São Paulo;3;310;42;1;0;0;
2023;BA;Salvador;3;;;1;0;1;
2023;SP;São Paulo;4;73;60;1;0;0;
2023;PE;Belo Horizonte;3;482;88;0;0;0;
2023;CE;Belo Horizonte;3;;49;1;0;1;
2023;SP;Salvador;4;1098;11;1;1;1;
2023;BA;Porto Alegre;2;78;;1;1;1;
2023;BA;São Paulo;4;623;16;1;1;1;
2023;MG;Porto Alegre;4;;48;1;1;0;
2023;PE;Campinas;2;;74;1;0;1;
2023;PE;Campinas;2;1119;72;1;1;1;
2023;SP;Porto Alegre;4;144;75;1;0;1;
2023;PE;São Paulo;4;213;116;1;0;0;
2023;RJ;Porto Alegre;2;;45;1;1;1;
2023;BA;Rio de Janeiro;2;;;1;1;1;
2023;MG;Salvador;4;;27;1;0;1;
2023;BA;Campinas;3;;66;1;1;1;
2023;BA;Porto Alegre;2;86;18;1;0;1;
2023;MG;Campinas;4;700;61;0;1;0;
2023;RJ;Porto Alegre;4;;93;1;0;0;
2023;SP;Recife;1;;60;0;0;1;
2023;RS;Recife;2;1135;;1;1;1;
2023;RS;Campinas;4;1050;7;0;0;1;
2023;SP;Porto Alegre;2;1157;27;1;1;1;
2023;RS;Rio de Janeiro;2;;99;1;0;0;
2023;MG;Salvador;2;980;84;1;1;1;
2023;RS;Salvador;3;205;;1;0;0;
2023;RS;São Paulo;2;1128;90;0;1;1;
2023;MG;Porto Alegre;3;;66;1;0;1;
2023;RJ;Salvador;2;732;98;0;0;1;
2023;RS;Rio de Janeiro;3;81;;1;1;1;
2023;MG;Porto Alegre;4;685;;0;1;1;
2023;RS;Porto Alegre;2;408;10;1;1;0;
2023;RJ;Salvador;3;887;48;0;1;0;
2023;RS;Recife;4;177;60;1;0;0;
2023;BA;Rio de Janeiro;2;417;84;0;1;1;
2023;BA;Campinas;4;1383;120;1;1;1;
2023;PE;Rio de Janeiro;3;;52;1;0;0;
2023;PE;Salvador;4;;38;1;1;0;
2023;SP;Porto Alegre;1;345;;0;0;0;
2023;SP;Campinas;1;70;9;1;1;0;
2023;RJ;São Paulo;3;660;32;1;0;1;
2023;PE;São Paulo;2;662;70;0;0;0;
2023;MG;Rio de Janeiro;3;1438;104;1;0;0;
2023;CE;Rio de Janeiro;2;1065;60;1;0;0;
2023;RJ;Rio de Janeiro;3;1376;;1;1;1;
2023;RJ;São Paulo;3;1101;65;0;0;1;
2023;RJ;Porto Alegre;2;1113;74;1;0;0;
2023;BA;Rio de Janeiro;4;;;1;1;1;
2023;BA;Porto Alegre;3;;113;0;1;0;
2023;RJ;Salvador;4;1109;78;1;1;0;
2023;CE;Salvador;2;829;47;1;1;1;
2023;RS;Porto Alegre;3;;45;1;1;1;
2023;SP;Porto Alegre;2;1047;;0;1;1;
2023;PE;São Paulo;1;;74;1;0;1;
2023;CE;Porto Alegre;4;1122;;1;0;1;
2023;CE;Recife;2;115;33;1;1;0;
2023;RJ;Porto Alegre;2;110;119;1;1;1;
2023;RJ;Salvador;2;;51;0;1;1;
2023;RS;Campinas;4;1120;76;1;1;0;
2023;PE;Recife;1;845;98;1;1;1;
2023;SP;Porto Alegre;3;428;34;1;1;1;
2023;MG;Salvador;4;152;79;1;1;0;
2023;CE;São Paulo;3;1023;;0;0;0;
2023;SP;Porto Alegre;4;1357;107;1;0;0;
2023;PE;Porto Alegre;2;684;113;1;1;1;
2023;PE;Porto Alegre;3;;8;1;0;1;
2023;CE;Rio de Janeiro;2;898;16;1;1;0;
2023;SP;Campinas;3;;79;1;1;1;
2023;RS;São Paulo;3;1384;;0;1;1;
2023;BA;Recife;3;1108;89;1;0;1;
2023;BA;São Paulo;2;425;101;1;1;1;
2023;PE;Campinas;2;99;53;1;1;1;
2023;SP;Recife;3;1480;71;1;0;0;
2023;RS;Salvador;2;;;1;1;0;
2023;CE;Recife;4;575;115;1;1;1;
2023;CE;Porto Alegre;3;;25;1;1;0;
2023;CE;Belo Horizonte;2;102;79;1;0;1;
2023;CE;Rio de Janeiro;3;;32;1;1;1;
2023;RS;Rio de Janeiro;2;;46;1;1;1;
